MR_Sys_No,Acct_No,Mtr_No,PrevMR_Date,MR_Date,Prev_Rdg,Cur_Rdg,Cur_Consumption,Rdg_Adj,ChngdMtr_Adj,ChngdMtr_Cons,MR_Status,Remarks,Emp_ID,Time_stamp,User_ID,midentity
337945,111200010,2011-1100498,9-1-2018,10-1-2018,1418,1425,7,0,0,0,2,,0,10-1-2018 14:31,WIN,1950446
337946,111200030,101021198,9-1-2018,10-1-2018,1970,1994,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950447
337947,111200050,60103741,9-1-2018,10-1-2018,1552,1565,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950448
337948,111200060,1027,9-1-2018,10-1-2018,1370,1398,28,0,0,0,2,,0,10-1-2018 14:31,WIN,1950449
337949,111200080,1101065,9-1-2018,10-1-2018,1497,1513,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950450
337950,111200090,2612,9-1-2018,10-1-2018,914,932,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950451
337951,111200101,70305042,9-1-2018,10-1-2018,1220,1245,25,0,0,0,2,,0,10-1-2018 14:31,WIN,1950452
337952,111200110,112103989,9-1-2018,10-1-2018,1192,1205,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950453
337953,111200130,4240153,9-1-2018,10-1-2018,1240,1251,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950454
337954,111200140,1101756,9-1-2018,10-1-2018,1347,1383,36,0,0,0,2,,0,10-1-2018 14:31,WIN,1950455
337955,111200150,1102644,9-1-2018,10-1-2018,1729,1753,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950456
337956,111200160,80802014,9-1-2018,10-1-2018,1649,1658,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950457
337957,111200210,4240047,9-1-2018,10-1-2018,3040,3064,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950458
337958,111200230,990825863,9-1-2018,10-1-2018,2982,2995,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950459
337960,111200260,4240177,9-1-2018,10-1-2018,2836,2848,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950461
337961,111200270,2205058,9-1-2018,10-1-2018,1855,1860,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950462
337962,111200290,17NB023598,9-1-2018,10-1-2018,303,340,37,0,0,0,2,,0,10-1-2018 14:31,WIN,1950463
337963,111200300,17NB023599,9-1-2018,10-1-2018,187,197,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950464
337964,111200301,150202883,9-1-2018,10-1-2018,666,690,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950465
337965,111200310,4240167,9-1-2018,10-1-2018,1852,1866,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950466
337966,111200311,2415,9-1-2018,10-1-2018,668,676,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950467
337967,111200320,20981400,9-1-2018,10-1-2018,1544,1552,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950468
337968,111200330,1102006,9-1-2018,10-1-2018,1204,1226,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950469
337969,111200340,90613169,9-1-2018,10-1-2018,2515,2530,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950470
337970,111200350,39533,9-1-2018,10-1-2018,991,1001,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950471
337971,111200370,4240194,9-1-2018,10-1-2018,1350,1362,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950472
337972,111200380,2072874300,9-1-2018,10-1-2018,1873,1881,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950473
337973,111200381,07NB023600,9-1-2018,10-1-2018,335,363,28,0,0,0,2,,0,10-1-2018 14:31,WIN,1950474
337974,111200410,40216724,9-1-2018,10-1-2018,2451,2469,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950475
337975,111200420,90270838,9-1-2018,10-1-2018,700,708,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950476
337976,111200460,90271268,9-1-2018,10-1-2018,1518,1533,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950477
337977,111200470,90270879,9-1-2018,10-1-2018,1639,1650,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950478
337978,111200480,90271115,9-1-2018,10-1-2018,1221,1230,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950479
337979,111200490,90270875,9-1-2018,10-1-2018,1125,1133,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950480
337980,111200500,90271232,9-1-2018,10-1-2018,1747,1768,21,0,0,0,2,,0,10-1-2018 14:31,WIN,1950481
337981,111200510,90412,9-1-2018,10-1-2018,2876,2879,3,0,0,0,2,,0,10-1-2018 14:31,WIN,1950482
337982,111200540,40217541,9-1-2018,10-1-2018,2043,2052,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950483
337983,111200550,90271100,9-1-2018,10-1-2018,1079,1083,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950484
337984,111200560,1001956,9-1-2018,10-1-2018,2575,2605,30,0,0,0,2,,0,10-1-2018 14:31,WIN,1950485
337985,111200570,20041108057,9-1-2018,10-1-2018,1594,1602,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950486
337986,111200580,101023549,9-1-2018,10-1-2018,2727,2731,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950487
337987,111200590,80601272,9-1-2018,10-1-2018,1847,1856,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950488
337988,111200600,90270857,9-1-2018,10-1-2018,1751,1786,35,0,0,0,2,,0,10-1-2018 14:31,WIN,1950489
337989,111200610,1002600,9-1-2018,10-1-2018,1654,1668,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950490
337990,111200620,17NB026986,9-1-2018,10-1-2018,1402,1515,113,0,0,0,2,,0,10-1-2018 14:31,WIN,1950491
337991,111200630,87077298,9-1-2018,10-1-2018,2698,2752,54,0,0,0,2,,0,10-1-2018 14:31,WIN,1950492
337992,111200640,17NB044800,9-1-2018,10-1-2018,134,152,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950493
337993,111200650,2303,9-1-2018,10-1-2018,1394,1419,25,0,0,0,2,,0,10-1-2018 14:31,WIN,1950494
337994,111200660,20728637,9-1-2018,10-1-2018,3141,3158,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950495
337995,111200681,4220214,9-1-2018,10-1-2018,1620,1636,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950496
337996,111200700,4220129,9-1-2018,10-1-2018,1401,1419,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950497
337997,111200710,160870330,9-1-2018,10-1-2018,305,311,6,0,0,0,2,,0,10-1-2018 14:31,WIN,1950498
337998,111200730,17NB044803,9-1-2018,10-1-2018,157,170,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950499
337999,111200740,990612356,9-1-2018,10-1-2018,2871,2879,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950500
338000,111200760,4220218,9-1-2018,10-1-2018,844,853,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950501
338001,111200770,17NB023592,9-1-2018,10-1-2018,249,272,23,0,0,0,2,,0,10-1-2018 14:31,WIN,1950502
338002,111200780,4220124,9-1-2018,10-1-2018,1359,1372,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950503
338003,111200790,17NB023594,9-1-2018,10-1-2018,235,257,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950504
338004,111200800,728854,9-1-2018,10-1-2018,1708,1718,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950505
338005,111200801,904201,9-1-2018,10-1-2018,3075,3130,55,0,0,0,2,,0,10-1-2018 14:31,WIN,1950506
338006,111200810,17NB044805,9-1-2018,10-1-2018,197,215,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950507
338007,111200820,1529,9-1-2018,10-1-2018,1059,1073,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950508
338008,111200830,20041107075,9-1-2018,10-1-2018,1909,1928,19,0,0,0,2,,0,10-1-2018 14:31,WIN,1950509
338009,111200840,20728062,9-1-2018,10-1-2018,2932,2947,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950510
338010,111200842,9671530,9-1-2018,10-1-2018,1123,1133,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950511
338011,111200850,4220172,9-1-2018,10-1-2018,1779,1795,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950512
338012,111200860,4110007223,9-1-2018,10-1-2018,2515,2533,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950513
338013,111200870,17NB023593,9-1-2018,10-1-2018,184,204,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950514
338014,111200881,140109697,9-1-2018,10-1-2018,510,523,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950515
338015,111200882,80601255,9-1-2018,10-1-2018,714,719,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950516
338016,111200890,990614401,9-1-2018,10-1-2018,2141,2147,6,0,0,0,2,,0,10-1-2018 14:31,WIN,1950517
338017,111200900,990614499,9-1-2018,10-1-2018,2960,2980,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950518
338018,111200910,1331,9-1-2018,10-1-2018,850,867,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950519
338019,111200920,17NB04326,9-1-2018,10-1-2018,186,207,21,0,0,0,2,,0,10-1-2018 14:31,WIN,1950520
338020,111200930,411203959,9-1-2018,10-1-2018,2258,2278,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950521
338021,111200931,40703005,9-1-2018,10-1-2018,1374,1383,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950522
338022,111200940,41007225,9-1-2018,10-1-2018,1911,1925,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950523
338023,111200950,11270405,9-1-2018,10-1-2018,1093,1098,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950524
338024,111200960,981102634,9-1-2018,10-1-2018,3601,3611,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950525
338025,111200961,10202005,9-1-2018,10-1-2018,2534,2538,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950526
338026,111200970,9771329,9-1-2018,10-1-2018,2705,2719,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950527
338027,111200980,4220072,9-1-2018,10-1-2018,1305,1312,7,0,0,0,2,,0,10-1-2018 14:31,WIN,1950528
338028,111200990,80603578,9-1-2018,10-1-2018,2528,2547,19,0,0,0,2,,0,10-1-2018 14:31,WIN,1950529
338029,111201020,1002819,9-1-2018,10-1-2018,1070,1088,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950530
338030,111201030,9511646,9-1-2018,10-1-2018,2965,2974,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950531
338031,111201040,703300303,9-1-2018,10-1-2018,2013,2027,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950532
338032,111201060,410007222,9-1-2018,10-1-2018,1579,1588,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950533
338033,111201070,21007945,9-1-2018,10-1-2018,2149,2163,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950534
338034,111201080,17NB023591,9-1-2018,10-1-2018,382,410,28,0,0,0,2,,0,10-1-2018 14:31,WIN,1950535
338035,111201090,410007221,9-1-2018,10-1-2018,2400,2428,28,0,0,0,2,,0,10-1-2018 14:31,WIN,1950536
338036,111201100,49328,9-1-2018,10-1-2018,1458,1473,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950537
338037,111201110,81703149,9-1-2018,10-1-2018,1726,1743,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950538
338038,111201120,60505105,9-1-2018,10-1-2018,1831,1855,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950539
338039,111201140,50801198,9-1-2018,10-1-2018,1440,1453,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950540
338040,111201741,6065724,9-1-2018,10-1-2018,3171,3215,44,0,0,0,2,,0,10-1-2018 14:31,WIN,1950541
338041,111201760,17NB044551,9-1-2018,10-1-2018,211,228,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950542
338042,111201780,1002459,9-1-2018,10-1-2018,787,796,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950543
338043,111201790,990614346,9-1-2018,10-1-2018,2651,2667,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950544
338044,111201820,990612512,9-1-2018,10-1-2018,2352,2361,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950545
338045,111201840,2708,9-1-2018,10-1-2018,989,1016,27,0,0,0,2,,0,10-1-2018 14:31,WIN,1950546
338046,111201860,1401006759,9-1-2018,10-1-2018,538,556,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950547
338047,111201890,40700721,9-1-2018,10-1-2018,1617,1621,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950548
338048,111201920,1202399,9-1-2018,10-1-2018,821,857,36,0,0,0,2,,0,10-1-2018 14:31,WIN,1950549
338049,111201940,4220100,9-1-2018,10-1-2018,1324,1332,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950550
338050,111202060,90272728,9-1-2018,10-1-2018,1671,1691,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950551
338051,111202100,90272737,9-1-2018,10-1-2018,60,68,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950552
338052,111202110,17NB026985,9-1-2018,10-1-2018,406,433,27,0,0,0,2,,0,10-1-2018 14:31,WIN,1950553
338053,111202150,90272711,9-1-2018,10-1-2018,1124,1134,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950554
338054,111202180,60103043,9-1-2018,10-1-2018,850,857,7,0,0,0,2,,0,10-1-2018 14:31,WIN,1950555
338055,111202200,410007229,9-1-2018,10-1-2018,1276,1290,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950556
338056,111202210,1000861,9-1-2018,10-1-2018,732,746,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950557
338057,111202220,1002708,9-1-2018,10-1-2018,1047,1057,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950558
338058,111202270,17NB026984,9-1-2018,10-1-2018,225,256,31,0,0,0,2,,0,10-1-2018 14:31,WIN,1950559
338059,111202300,9603785,9-1-2018,10-1-2018,2116,2120,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950560
338060,111202310,90272718,9-1-2018,10-1-2018,1515,1535,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950561
338061,111202340,91511031,9-1-2018,10-1-2018,2839,2861,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950562
338062,111202360,90272919,9-1-2018,10-1-2018,566,574,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950563
338063,111202370,19302092,9-1-2018,10-1-2018,2020,2035,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950564
338064,111202400,20728835,9-1-2018,10-1-2018,2172,2187,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950565
338065,111202440,112504103,9-1-2018,10-1-2018,1715,1724,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950566
338066,111202470,990825749,9-1-2018,10-1-2018,2284,2291,7,0,0,0,2,,0,10-1-2018 14:31,WIN,1950567
338067,111202540,90272707,9-1-2018,10-1-2018,2722,2727,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950568
338068,111202550,90272678,9-1-2018,10-1-2018,459,472,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950569
338069,111202560,21211500,9-1-2018,10-1-2018,2505,2513,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950570
338070,111202580,17NB036354,9-1-2018,10-1-2018,351,380,29,0,0,0,2,,0,10-1-2018 14:31,WIN,1950571
338071,111202600,727,9-1-2018,10-1-2018,719,729,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950572
338072,111202620,679,9-1-2018,10-1-2018,692,708,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950573
338073,111202650,965503,9-1-2018,10-1-2018,2377,2385,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950574
338074,111202670,17NB44553,9-1-2018,10-1-2018,271,306,35,0,0,0,2,,0,10-1-2018 14:31,WIN,1950575
338075,111202840,90272701,9-1-2018,10-1-2018,2215,2246,31,0,0,0,2,,0,10-1-2018 14:31,WIN,1950576
338076,111202860,1600540670,9-1-2018,10-1-2018,369,383,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950577
338077,111202880,140812202,9-1-2018,10-1-2018,642,663,21,0,0,0,2,,0,10-1-2018 14:31,WIN,1950578
338078,111202894,2440,9-1-2018,10-1-2018,784,799,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950579
338079,111202900,4240425,9-1-2018,10-1-2018,2884,2895,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950580
338080,111202920,4240417,9-1-2018,10-1-2018,1251,1267,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950581
338081,111202940,17NB044552,9-1-2018,10-1-2018,165,182,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950582
338082,111202980,17NB026981,9-1-2018,10-1-2018,266,292,26,0,0,0,2,,0,10-1-2018 14:31,WIN,1950583
338083,111203000,100311140,9-1-2018,10-1-2018,904,916,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950584
338084,111203020,4240479,9-1-2018,10-1-2018,1992,2005,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950585
338085,111203040,11440,9-1-2018,10-1-2018,1580,1592,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950586
338086,111203060,402020,9-1-2018,10-1-2018,2154,2170,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950587
338087,111203120,1318,9-1-2018,10-1-2018,1201,1215,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950588
338088,111203140,17NB026988,9-1-2018,10-1-2018,234,249,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950589
338089,111203150,80801874,9-1-2018,10-1-2018,2953,2993,40,0,0,0,2,,0,10-1-2018 14:31,WIN,1950590
338090,111203160,150913724,9-1-2018,10-1-2018,220,252,32,0,0,0,2,,0,10-1-2018 14:31,WIN,1950591
338091,111203170,990826197,9-1-2018,10-1-2018,2192,2203,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950592
338092,111203180,60103233,9-1-2018,10-1-2018,971,984,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950593
338093,111203190,107259,9-1-2018,10-1-2018,938,941,3,0,0,0,2,,0,10-1-2018 14:31,WIN,1950594
338094,111203200,150903292,9-1-2018,10-1-2018,313,317,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950595
338095,111203210,6070784,9-1-2018,10-1-2018,1350,1360,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950596
338096,111203240,17NB026989,9-1-2018,10-1-2018,424,463,39,0,0,0,2,,0,10-1-2018 14:31,WIN,1950597
338097,111203250,1045298,9-1-2018,10-1-2018,24,27,3,0,0,0,2,,0,10-1-2018 14:31,WIN,1950598
338099,111203280,4252038,9-1-2018,10-1-2018,1306,1315,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950600
338100,111203310,101021623,9-1-2018,10-1-2018,312,313,1,0,0,0,2,,0,10-1-2018 14:31,WIN,1950601
338101,111203311,101023962,9-1-2018,10-1-2018,1162,1171,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950602
338102,111203312,101020860,9-1-2018,10-1-2018,876,892,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950603
338103,111203316,194,9-1-2018,10-1-2018,1148,1156,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950604
338104,111203900,17NB026690,9-1-2018,10-1-2018,153,164,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950605
338105,111203940,17NB026987,9-1-2018,10-1-2018,177,190,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950606
338106,111203960,87057830,9-1-2018,10-1-2018,2012,2027,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950607
338107,111203961,1103096,9-1-2018,10-1-2018,1061,1067,6,0,0,0,2,,0,10-1-2018 14:31,WIN,1950608
338108,111204180,4240472,9-1-2018,10-1-2018,944,949,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950609
338109,111204200,410007587,9-1-2018,10-1-2018,2944,2957,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950610
338110,111204280,17NB028125,9-1-2018,10-1-2018,282,302,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950611
338111,111204290,4240481,9-1-2018,10-1-2018,2076,2093,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950612
338112,111204340,90272170,9-1-2018,10-1-2018,2341,2345,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950613
338113,111204420,4240488,9-1-2018,10-1-2018,1699,1716,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950614
338114,111204510,18NB046292,9-1-2018,10-1-2018,98,132,34,0,0,0,2,,0,10-1-2018 14:31,WIN,1950615
338115,111204560,14739,9-1-2018,10-1-2018,729,742,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950616
338116,111204570,2309,9-1-2018,10-1-2018,679,691,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950617
338117,111204620,44088,9-1-2018,10-1-2018,151,174,23,0,0,0,2,,0,10-1-2018 14:31,WIN,1950618
338118,111204624,568,9-1-2018,10-1-2018,1053,1083,30,0,0,0,2,,0,10-1-2018 14:31,WIN,1950619
338119,111204700,1320,9-1-2018,10-1-2018,891,919,28,0,0,0,2,,0,10-1-2018 14:31,WIN,1950620
338120,111204710,11-01139,9-1-2018,10-1-2018,787,798,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950621
338121,111204720,990612785,9-1-2018,10-1-2018,979,997,18,0,0,0,2,,0,10-1-2018 14:31,WIN,1950622
338122,111204730,401315,9-1-2018,10-1-2018,297,303,6,0,0,0,2,,0,10-1-2018 14:31,WIN,1950623
338123,111204750,400666,9-1-2018,10-1-2018,337,345,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950624
338124,111204751,227,9-1-2018,10-1-2018,718,727,9,0,0,0,2,,0,10-1-2018 14:31,WIN,1950625
338125,111204760,1475,9-1-2018,10-1-2018,664,678,14,0,0,0,2,,0,10-1-2018 14:31,WIN,1950626
338126,111204940,458,9-1-2018,10-1-2018,1875,1891,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950627
338127,111204950,2290,9-1-2018,10-1-2018,724,734,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950628
338128,111205140,814,9-1-2018,10-1-2018,1962,1988,26,0,0,0,2,,0,10-1-2018 14:31,WIN,1950629
338129,111205220,21004124,9-1-2018,10-1-2018,2281,2302,21,0,0,0,2,,0,10-1-2018 14:31,WIN,1950630
338130,111205230,904129,9-1-2018,10-1-2018,3436,3451,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950631
338131,111205240,410007583,9-1-2018,10-1-2018,2845,2868,23,0,0,0,2,,0,10-1-2018 14:31,WIN,1950632
338132,111205300,1122035901,9-1-2018,10-1-2018,1866,1877,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950633
338133,111205310,1122035900,9-1-2018,10-1-2018,2387,2410,23,0,0,0,2,,0,10-1-2018 14:31,WIN,1950634
338134,111205340,1515,9-1-2018,10-1-2018,1215,1235,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950635
338135,111205341,40403077,9-1-2018,10-1-2018,2576,2607,31,0,0,0,2,,0,10-1-2018 14:31,WIN,1950636
338136,111205351,150913209,9-1-2018,10-1-2018,471,492,21,0,0,0,2,,0,10-1-2018 14:31,WIN,1950637
338137,111205360,17NB036356,9-1-2018,10-1-2018,342,375,33,0,0,0,2,,0,10-1-2018 14:31,WIN,1950638
338138,111205370,112404365,9-1-2018,10-1-2018,1667,1679,12,0,0,0,2,,0,10-1-2018 14:31,WIN,1950639
338139,111205410,17NB028121,9-1-2018,10-1-2018,263,285,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950640
338140,111205430,17NB028126,9-1-2018,10-1-2018,1019,1053,34,0,0,0,2,,0,10-1-2018 14:31,WIN,1950641
338141,111205450,6084286,9-1-2018,10-1-2018,2342,2358,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950642
338142,111205680,92008649,9-1-2018,10-1-2018,1381,1394,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950643
338143,111205800,160761238,9-1-2018,10-1-2018,230,241,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950644
338144,111205820,17NB028130,9-1-2018,10-1-2018,381,412,31,0,0,0,2,,0,10-1-2018 14:31,WIN,1950645
338145,111205822,112404881,9-1-2018,10-1-2018,1197,1208,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950646
338146,111205880,17NB028128,9-1-2018,10-1-2018,205,215,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950647
338147,111205900,1167,9-1-2018,10-1-2018,677,693,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950648
338148,111205910,17NB036352,9-1-2018,10-1-2018,76,79,3,0,0,0,2,,0,10-1-2018 14:31,WIN,1950649
338149,111205920,20932018,9-1-2018,10-1-2018,829,876,47,0,0,0,2,,0,10-1-2018 14:31,WIN,1950650
338150,111205940,209,9-1-2018,10-1-2018,3000,3020,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950651
338151,111206140,316,9-1-2018,10-1-2018,674,682,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950652
338152,111206150,410007581,9-1-2018,10-1-2018,1754,1771,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950653
338153,111206180,990614081,9-1-2018,10-1-2018,2526,2531,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950654
338154,111206220,201,9-1-2018,10-1-2018,1225,1245,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950655
338155,111206240,935,9-1-2018,10-1-2018,1129,1142,13,0,0,0,2,,0,10-1-2018 14:31,WIN,1950656
338156,111206270,2414,9-1-2018,10-1-2018,1162,1178,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950657
338157,111206500,718,9-1-2018,10-1-2018,227,231,4,0,0,0,2,,0,10-1-2018 14:31,WIN,1950658
338158,111206570,52608681,9-1-2018,10-1-2018,1220,1225,5,0,0,0,2,,0,10-1-2018 14:31,WIN,1950659
338159,111206590,215,9-1-2018,10-1-2018,947,957,10,0,0,0,2,,0,10-1-2018 14:31,WIN,1950660
338160,111206640,717,9-1-2018,10-1-2018,658,666,8,0,0,0,2,,0,10-1-2018 14:31,WIN,1950661
338161,111206700,9662607,9-1-2018,10-1-2018,2750,2765,15,0,0,0,2,,0,10-1-2018 14:31,WIN,1950662
338162,111206740,1424,9-1-2018,10-1-2018,1393,1410,17,0,0,0,2,,0,10-1-2018 14:31,WIN,1950663
338163,111206760,1262,9-1-2018,10-1-2018,1449,1471,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950664
338164,111206800,81503074,9-1-2018,10-1-2018,2999,3019,20,0,0,0,2,,0,10-1-2018 14:31,WIN,1950665
338165,111206820,17NB036351,9-1-2018,10-1-2018,282,306,24,0,0,0,2,,0,10-1-2018 14:31,WIN,1950666
338166,111206860,6231195,9-1-2018,10-1-2018,1171,1182,11,0,0,0,2,,0,10-1-2018 14:31,WIN,1950667
338167,111206870,21209186,9-1-2018,10-1-2018,2520,2542,22,0,0,0,2,,0,10-1-2018 14:31,WIN,1950668
338168,111206890,100418501,9-1-2018,10-1-2018,1906,1922,16,0,0,0,2,,0,10-1-2018 14:31,WIN,1950669
