"111204200","10261125","333.75","333.75","0","0"
"112204210","10261126","400","400","0","0"
"111207699","10261127","200","200","0","0"
"111204280","10261128","535","535","0","0"
"111204290","10261129","910.85","426","0","484.85"
"114204320","10261130","340.1","340.1","0","0"
"111204340","10261131","440","440","0","0"
"111204420","10261132","602.5","602.5","0","0"
"111204510","10261133","2235.8","2235.8","0","0"
"114204520","10261134","500.5","500.5","0","0"
"111204570","10261135","478.85","478.85","0","0"
"111204560","10261136","280.25","280.25","0","0"
"111204730","10261137","440","440","0","0"
"111204620","10261138","1362.65","1362.65","0","0"
"111203250","10261139","440","220","0","220"
"111203120","10261140","333.75","333.75","0","0"
"111204700","10261141","440.75","440.75","0","0"
"111204720","10261142","440","440","0","0"
"111204750","10261143","253.5","253.5","0","0"
"111207721","10261144","2309.2","2309.2","0","0"
"111207707","10261145","1020.8","1020.8","0","0"
"114204770","10261146","1637.5","1637.5","0","0"
"111204751","10261147","440","440","0","0"
"111204624","10261148","1051","1051","0","0"
"111207722","10261149","440.75","440.75","0","0"
"111204760","10261150","307","307","0","0"
"111204710","10261151","253.5","253.5","0","0"
"111204940","10261152","926.2","926.2","0","0"
"111204950","10261153","446.75","446.75","0","0"
"123203320","10261154","200","200","0","0"
"111207705","10261155","3840.4","3840.4","0","0"
"114204964","10261156","3230.45","0","0","3230.45"
"114205000","10261157","300","300","0","0"
"114205040","10261158","280.25","280.25","0","0"
"111205140","10261159","636.25","636.25","0","0"
"111205220","10261160","360.5","360.5","0","0"
"111205230","10261161","426","426","0","0"
"111205240","10261162","414","414","0","0"
"111205300","10261163","226.75","226.75","0","0"
"211207350","10261164","420","420","0","0"
"111205310","10261165","662.75","662.75","0","0"
"111205340","10261166","367.15","367.15","0","0"
"111205341","10261167","2316.4","446.35","0","1870.0500000000002"
"111207733","10261168","2986.8","2986.8","0","0"
"111207693","10261169","308.3","308.3","0","0"
"111207735","10261170","640","640","0","0"
"111207734","10261171","220","220","0","0"
"113205350","10261172","350","350","0","0"
"111205351","10261173","387.25","387.25","0","0"
"111205360","10261174","220","220","0","0"
"111205370","10261175","367.15","367.15","0","0"
"114205400","10261176","660","0","0","660"
"111205410","10261177","535","535","0","0"
"111205430","10261178","12452.4","12452.4","0","0"
"111205450","10261179","544.85","220","0","324.85"
"113205720","10261180","724.4","724.4","0","0"
"115205730","10261181","935","935","0","0"
"115205740","10261182","400","400","0","0"
"113205770","10261183","350","350","0","0"
"111207710","10261184","330","330","0","0"
"111205800","10261185","253.5","253.5","0","0"
"111207742","10261186","400","400","0","0"
"113205810","10261187","350","350","0","0"
"111207703","10261188","1092","1092","0","0"
"111205820","10261189","625.65","625.65","0","0"
"111205822","10261190","253.5","240.83","-12.67","0"
"111203200","10261191","848.35","848.35","0","0"
"111205880","10261192","278.85","278.85","0","0"
"111205900","10261193","253.5","253.5","0","0"
"111205920","10261194","220","220","0","0"
"111205910","10261195","200","200","0","0"
"111205940","10261196","848.4","848.4","0","0"
"113205980","10261197","350","350","0","0"
"113206000","10261198","350","350","0","0"
"111203210","10261199","498.85","498.85","0","0"
"511205640","10261200","440","220","0","220"
"114206060","10261201","300","300","0","0"
"113206080","10261202","1623.75","1623.75","0","0"
"115206100","10261203","935","935","0","0"
"111206140","10261204","200","200","0","0"
"111206150","10261205","851.9499999999999","851.9499999999999","0","0"
"111206180","10261206","2573.35","69.4","0","2503.95"
"111206220","10261207","387.25","387.25","0","0"
"111206240","10261208","414","414","0","0"
"111206270","10261209","253.5","253.5","0","0"
"113206300","10261210","350","350","0","0"
"113206360","10261211","490.4","490.4","0","0"
"115206440","10261212","2020","2020","0","0"
"113206460","10261213","1231.35","1231.35","0","0"
"111206500","10261214","200","200","0","0"
"111206570","10261215","660","330","0","330"
"111207726","10261216","300","300","0","0"
"111207736","10261217","910.85","910.85","0","0"
"111206590","10261218","220","220","0","0"
"111206640","10261219","200","200","0","0"
"111206700","10261220","396.55","396.55","0","0"
"111206740","10261221","453.35","432.65000000000003","-20.7","0"
"111206760","10261222","394.75","376.73","-18.02","0"
"111206800","10261223","387.25","387.25","0","0"
"111206820","10261224","737.5","737.5","0","0"
"111206870","10261225","484.85","484.85","0","0"
